@relation ../Data/18_edits_alt

@attribute revert_edits numeric
@attribute votes numeric
@attribute accounts numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute featured_lists numeric
@attribute draft_edits numeric
@attribute featured_articles numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute hasCategoryActivity {1, 0}
@attribute minor_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute total_afd_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute hasFeaturedContent {1, 0}
@attribute merge_votes numeric
@attribute hasMultipleAccounts {1, 0}
@attribute pages_created numeric
@attribute isSuccessful {1, 0}
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute nonminor_edits numeric
@attribute elections numeric
@attribute delete_votes numeric
@attribute images_uploaded numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric
@attribute large_edits numeric


@data
95 , 7 , 24 , 0 , 0 , 0 , 0 , 0 , 3 , 1376 , 1 , 1193 , 0 , 782 , 3 , 128 , 1803 , 3 , 58 , 0 , 307 , 0 , 0 , 0 , 1 , 5 , 0 , 9 , 3 , 19 , 2 , 1755 , 2 , 44 , 0 , 16 , 113 , 1 , 3772 , 1114
67 , 0 , 33 , 0 , 1 , 0 , 0 , 0 , 1 , 375 , 1 , 1454 , 0 , 1185 , 16 , 145 , 1408 , 3 , 160 , 0 , 70 , 0 , 0 , 3 , 1 , 428 , 0 , 13 , 41 , 206 , 1 , 4875 , 1 , 139 , 24 , 1 , 20 , 4 , 2287 , 2533
693 , 0 , 1 , 0 , 0 , 0 , 4 , 0 , 0 , 25 , 1 , 12260 , 0 , 1654 , 0 , 9601 , 16208 , 0 , 22 , 0 , 27 , 0 , 0 , 0 , 0 , 90 , 0 , 1 , 238 , 1 , 1 , 62966 , 1 , 20 , 0 , 1 , 35 , 0 , 26140 , 285
27 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 201 , 1 , 348 , 0 , 2132 , 0 , 80 , 439 , 0 , 7 , 0 , 70 , 0 , 0 , 0 , 0 , 10 , 0 , 1 , 21 , 29 , 0 , 763 , 1 , 6 , 0 , 2 , 48 , 0 , 891 , 217
9 , 0 , 43 , 0 , 0 , 0 , 0 , 0 , 512 , 30 , 1 , 19 , 0 , 1090 , 18 , 1464 , 1548 , 0 , 1 , 0 , 275 , 217 , 0 , 0 , 1 , 99 , 0 , 1 , 121 , 178 , 0 , 5405 , 1 , 0 , 11 , 94 , 100 , 144 , 4701 , 456
1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 64 , 1 , 370 , 0 , 93 , 1 , 37 , 386 , 3 , 96 , 3 , 287 , 0 , 0 , 3 , 0 , 22 , 0 , 9 , 1 , 11 , 10 , 457 , 2 , 68 , 0 , 39 , 81 , 4 , 911 , 91
1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 61 , 0 , 18 , 0 , 187 , 0 , 19 , 65 , 4 , 189 , 1 , 89 , 0 , 0 , 6 , 0 , 2 , 0 , 22 , 0 , 0 , 1 , 153 , 1 , 155 , 1 , 2 , 9 , 0 , 245 , 19
212 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 63 , 1856 , 1 , 7292 , 0 , 250 , 0 , 1745 , 8084 , 4 , 69 , 1 , 1224 , 6 , 0 , 4 , 0 , 484 , 0 , 53 , 749 , 240 , 0 , 7167 , 1 , 7 , 0 , 442 , 89 , 64 , 14562 , 1232
6 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 377 , 1 , 97 , 0 , 50 , 15 , 60 , 894 , 0 , 25 , 0 , 58 , 0 , 0 , 1 , 0 , 5 , 0 , 10 , 1 , 1 , 1 , 768 , 2 , 12 , 10 , 1 , 13 , 0 , 1420 , 76
24 , 0 , 1 , 0 , 11 , 0 , 0 , 0 , 150 , 189 , 1 , 181 , 0 , 504 , 1 , 1314 , 681 , 1 , 143 , 0 , 152 , 5 , 0 , 2 , 0 , 26 , 0 , 123 , 4 , 16 , 1 , 2359 , 1 , 5 , 1 , 14 , 59 , 3 , 2588 , 94
19 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 12 , 1 , 107 , 0 , 783 , 1 , 27 , 1078 , 0 , 0 , 0 , 13 , 0 , 0 , 0 , 0 , 125 , 0 , 0 , 8 , 274 , 0 , 1008 , 1 , 0 , 1 , 0 , 45 , 24 , 1482 , 166
6 , 10 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 596 , 0 , 515 , 3 , 111 , 2 , 374 , 914 , 1 , 52 , 0 , 247 , 0 , 0 , 2 , 0 , 78 , 0 , 7 , 0 , 11 , 0 , 1690 , 2 , 38 , 1 , 68 , 133 , 0 , 2345 , 462
3 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 14 , 0 , 371 , 0 , 2 , 137 , 0 , 18 , 0 , 270 , 0 , 0 , 3 , 0 , 21 , 0 , 0 , 0 , 1 , 0 , 472 , 2 , 15 , 0 , 3 , 17 , 0 , 435 , 29
1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 70 , 0 , 35 , 0 , 217 , 0 , 98 , 488 , 2 , 21 , 0 , 222 , 0 , 0 , 0 , 0 , 34 , 0 , 6 , 0 , 5 , 0 , 818 , 2 , 13 , 0 , 1 , 47 , 2 , 933 , 65
7 , 19 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 111 , 1 , 156 , 0 , 359 , 17 , 98 , 1010 , 7 , 65 , 1 , 187 , 0 , 0 , 6 , 0 , 93 , 0 , 12 , 2 , 3 , 3 , 1281 , 2 , 34 , 12 , 11 , 28 , 0 , 1467 , 294
1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 26 , 1 , 37 , 1 , 65 , 0 , 112 , 326 , 1 , 69 , 1 , 153 , 0 , 0 , 8 , 0 , 23 , 0 , 23 , 1 , 41 , 1 , 512 , 2 , 34 , 0 , 65 , 130 , 22 , 877 , 74
24 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 36 , 1 , 1015 , 0 , 730 , 4 , 106 , 902 , 0 , 6 , 0 , 74 , 0 , 0 , 0 , 0 , 64 , 0 , 0 , 2 , 0 , 0 , 288 , 1 , 6 , 2 , 9 , 6 , 0 , 1139 , 55
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3600 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 8 , 0 , 0 , 31 , 0 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 36 , 1 , 0 , 0 , 0 , 1 , 0 , 43 , 10
69 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 208 , 1 , 278 , 0 , 116 , 4 , 32 , 2293 , 1 , 8 , 0 , 98 , 0 , 0 , 0 , 0 , 97 , 0 , 0 , 7 , 5 , 1 , 2616 , 1 , 6 , 0 , 2 , 290 , 0 , 2939 , 323
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 25 , 0 , 47 , 0 , 130 , 1 , 22 , 243 , 0 , 58 , 0 , 5 , 0 , 0 , 3 , 0 , 3 , 0 , 22 , 0 , 0 , 0 , 171 , 2 , 33 , 0 , 1 , 2 , 0 , 299 , 63
2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 1 , 249 , 0 , 188 , 0 , 66 , 696 , 0 , 21 , 0 , 114 , 0 , 0 , 2 , 0 , 18 , 0 , 1 , 1 , 1 , 0 , 661 , 1 , 18 , 0 , 0 , 30 , 0 , 911 , 69
1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 132 , 1 , 484 , 0 , 102 , 6 , 85 , 1765 , 6 , 125 , 1 , 218 , 1 , 0 , 2 , 0 , 205 , 0 , 96 , 9 , 17 , 0 , 1615 , 1 , 20 , 0 , 0 , 10 , 2 , 2245 , 193
35 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 142 , 1 , 404 , 0 , 418 , 0 , 86 , 367 , 0 , 15 , 0 , 160 , 0 , 0 , 1 , 0 , 100 , 0 , 8 , 18 , 0 , 0 , 1788 , 1 , 6 , 0 , 4 , 36 , 0 , 813 , 333
10 , 34 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 621 , 1 , 2371 , 0 , 286 , 1 , 143 , 1955 , 4 , 176 , 0 , 427 , 0 , 0 , 0 , 0 , 153 , 0 , 4 , 6 , 0 , 2 , 1205 , 1 , 166 , 1 , 2 , 17 , 0 , 3172 , 138
1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 35 , 0 , 845 , 0 , 392 , 4 , 40 , 725 , 2 , 31 , 0 , 17 , 0 , 0 , 3 , 0 , 84 , 0 , 18 , 0 , 0 , 0 , 491 , 1 , 8 , 4 , 3 , 146 , 0 , 970 , 210
1 , 67 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 398 , 0 , 320 , 0 , 93 , 7 , 20 , 965 , 0 , 27 , 0 , 232 , 0 , 0 , 0 , 0 , 73 , 0 , 5 , 0 , 1 , 1 , 1419 , 1 , 21 , 3 , 2 , 269 , 0 , 1894 , 220
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 4 , 1
3 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 17 , 1 , 59 , 0 , 326 , 0 , 18 , 285 , 2 , 146 , 1 , 54 , 0 , 0 , 3 , 0 , 4 , 0 , 29 , 2 , 1 , 4 , 321 , 1 , 107 , 0 , 2 , 1 , 0 , 380 , 27
5 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 72 , 1 , 2419 , 0 , 211 , 2 , 123 , 3111 , 3 , 185 , 0 , 1106 , 0 , 0 , 0 , 0 , 115 , 0 , 46 , 69 , 7 , 1 , 1680 , 1 , 135 , 1 , 25 , 11 , 5 , 4531 , 239
7 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 81 , 0 , 139 , 0 , 189 , 3 , 82 , 435 , 0 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 350 , 2 , 0 , 2 , 8 , 0 , 0 , 619 , 32
0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 38 , 0 , 33 , 0 , 20 , 0 , 4 , 62 , 0 , 11 , 0 , 70 , 0 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 0 , 40 , 1 , 10 , 0 , 0 , 8 , 0 , 182 , 8
2 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 33 , 1 , 3310 , 0 , 362 , 99 , 69 , 4472 , 0 , 1 , 0 , 40 , 0 , 0 , 0 , 1 , 224 , 0 , 0 , 31 , 0 , 0 , 875 , 1 , 1 , 52 , 1 , 158 , 0 , 4903 , 195
20 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 332 , 1 , 1352 , 0 , 395 , 1 , 323 , 5370 , 2 , 121 , 0 , 454 , 1 , 0 , 4 , 0 , 428 , 0 , 32 , 7 , 3 , 0 , 5334 , 1 , 83 , 0 , 60 , 399 , 4 , 6954 , 436
11 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 56 , 1 , 378 , 0 , 202 , 7 , 89 , 2254 , 0 , 187 , 0 , 107 , 0 , 0 , 5 , 0 , 110 , 0 , 31 , 3 , 30 , 2 , 2045 , 2 , 149 , 6 , 2 , 5 , 13 , 2566 , 144
142 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 677 , 0 , 193 , 0 , 8 , 1180 , 0 , 5 , 0 , 27 , 0 , 0 , 0 , 0 , 3 , 0 , 4 , 2 , 0 , 0 , 420 , 1 , 1 , 0 , 0 , 2 , 0 , 1220 , 13
4 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 153 , 1 , 184 , 0 , 249 , 0 , 125 , 2450 , 2 , 131 , 1 , 125 , 2 , 0 , 8 , 0 , 384 , 0 , 69 , 9 , 20 , 0 , 2796 , 1 , 50 , 0 , 109 , 293 , 10 , 3296 , 509
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 7 , 40 , 1 , 189 , 0 , 52 , 0 , 11 , 884 , 5 , 25 , 0 , 91 , 0 , 0 , 1 , 0 , 175 , 0 , 16 , 5 , 4 , 0 , 845 , 1 , 3 , 0 , 5 , 7 , 1 , 1055 , 64
2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 119 , 1 , 50 , 0 , 526 , 52 , 49 , 1398 , 1 , 37 , 0 , 446 , 2 , 0 , 0 , 0 , 111 , 0 , 8 , 4 , 26 , 0 , 1762 , 1 , 28 , 20 , 16 , 121 , 2 , 2235 , 166
3 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 21 , 1 , 451 , 0 , 145 , 0 , 56 , 4790 , 0 , 11 , 0 , 20 , 0 , 0 , 1 , 0 , 392 , 0 , 9 , 136 , 16 , 0 , 2813 , 1 , 1 , 0 , 3 , 80 , 2 , 5124 , 314
9 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 95 , 1 , 240 , 0 , 122 , 2 , 16 , 901 , 0 , 59 , 0 , 199 , 0 , 0 , 0 , 0 , 14 , 0 , 1 , 1 , 0 , 0 , 794 , 2 , 58 , 0 , 14 , 14 , 0 , 1242 , 79
17 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 12 , 113 , 1 , 963 , 0 , 394 , 3 , 244 , 2769 , 0 , 27 , 0 , 207 , 1 , 0 , 0 , 0 , 169 , 0 , 14 , 11 , 16 , 0 , 2188 , 1 , 13 , 1 , 6 , 219 , 1 , 3602 , 325
36 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 133 , 1 , 776 , 0 , 350 , 0 , 282 , 1233 , 0 , 5 , 1 , 235 , 0 , 0 , 1 , 0 , 61 , 0 , 0 , 85 , 22 , 0 , 658 , 2 , 3 , 0 , 54 , 125 , 11 , 2180 , 168
19 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 28 , 1 , 2071 , 0 , 528 , 0 , 71 , 1069 , 0 , 3 , 0 , 267 , 0 , 0 , 1 , 0 , 430 , 0 , 0 , 1 , 10 , 0 , 2062 , 2 , 2 , 0 , 13 , 114 , 0 , 1573 , 386
12 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 3 , 973 , 1 , 4183 , 1 , 424 , 7 , 1080 , 4795 , 2 , 193 , 0 , 1065 , 6 , 0 , 3 , 0 , 346 , 0 , 23 , 250 , 224 , 2 , 5735 , 1 , 161 , 2 , 32 , 95 , 67 , 8597 , 784
2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 270 , 0 , 370 , 5 , 11 , 145 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 13 , 0 , 1 , 13 , 1 , 0 , 314 , 1 , 0 , 7 , 2 , 4 , 0 , 182 , 119
1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 48 , 1 , 6 , 0 , 119 , 0 , 3 , 121 , 5 , 91 , 0 , 27 , 0 , 0 , 5 , 0 , 38 , 0 , 27 , 0 , 0 , 2 , 218 , 1 , 52 , 0 , 4 , 28 , 0 , 232 , 6
3 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 2 , 34 , 1 , 111 , 0 , 1154 , 0 , 99 , 585 , 1 , 7 , 0 , 127 , 0 , 0 , 1 , 0 , 12 , 0 , 0 , 8 , 6 , 1 , 513 , 1 , 4 , 0 , 5 , 13 , 8 , 887 , 94
3 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 35 , 1 , 51 , 0 , 549 , 0 , 86 , 450 , 1 , 49 , 0 , 214 , 0 , 0 , 1 , 0 , 28 , 0 , 12 , 0 , 1 , 2 , 749 , 2 , 33 , 0 , 11 , 26 , 0 , 824 , 133
7 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 2 , 62 , 1 , 102 , 0 , 125 , 1 , 71 , 1063 , 3 , 51 , 2 , 256 , 0 , 0 , 7 , 0 , 21 , 0 , 11 , 13 , 23 , 6 , 1443 , 1 , 22 , 1 , 24 , 105 , 10 , 1630 , 74
101 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 4 , 105 , 1 , 27 , 0 , 424 , 2 , 370 , 1972 , 0 , 13 , 0 , 114 , 1 , 1 , 0 , 0 , 92 , 0 , 2 , 7 , 2 , 2 , 2793 , 1 , 9 , 0 , 4 , 32 , 1 , 2614 , 303
3 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 103 , 1 , 435 , 0 , 178 , 29 , 71 , 1191 , 1 , 42 , 0 , 165 , 2 , 0 , 0 , 0 , 104 , 0 , 6 , 27 , 6 , 0 , 787 , 2 , 35 , 4 , 5 , 15 , 3 , 1617 , 61
1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 288 , 0 , 985 , 0 , 104 , 5 , 435 , 889 , 0 , 0 , 0 , 496 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 9 , 0 , 1081 , 1 , 0 , 0 , 63 , 84 , 0 , 2269 , 223
63 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 4 , 113 , 1 , 92 , 0 , 94 , 0 , 142 , 3110 , 0 , 5 , 0 , 1880 , 0 , 0 , 2 , 0 , 122 , 0 , 1 , 3 , 24 , 0 , 4454 , 2 , 2 , 0 , 56 , 20 , 19 , 5371 , 587
36 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 52 , 1 , 338 , 0 , 469 , 0 , 84 , 957 , 0 , 8 , 0 , 98 , 0 , 0 , 0 , 0 , 92 , 0 , 3 , 6 , 83 , 0 , 803 , 1 , 5 , 0 , 1 , 62 , 5 , 1348 , 113
2 , 0 , 101 , 0 , 0 , 0 , 0 , 0 , 0 , 56 , 0 , 155 , 0 , 1391 , 0 , 49 , 191 , 0 , 1 , 0 , 77 , 0 , 0 , 0 , 1 , 2 , 0 , 1 , 0 , 4 , 0 , 261 , 1 , 0 , 0 , 18 , 19 , 14 , 428 , 32
7 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 953 , 1 , 71 , 0 , 168 , 1 , 157 , 2369 , 3 , 184 , 0 , 1124 , 0 , 0 , 4 , 0 , 17 , 0 , 5 , 4 , 14 , 1 , 2540 , 1 , 171 , 0 , 39 , 104 , 8 , 4773 , 337
2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 1 , 0 , 0 , 371 , 0 , 18 , 27 , 0 , 2 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 2 , 0 , 57 , 1 , 2 , 0 , 0 , 11 , 0 , 72 , 12
35 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 12 , 839 , 1 , 2773 , 1 , 95 , 63 , 222 , 6317 , 1 , 53 , 0 , 1081 , 0 , 0 , 6 , 0 , 44 , 0 , 9 , 247 , 31 , 0 , 3951 , 2 , 36 , 2 , 77 , 488 , 64 , 9441 , 820
4 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 63 , 1 , 77 , 0 , 533 , 0 , 37 , 313 , 0 , 8 , 0 , 155 , 0 , 0 , 0 , 0 , 30 , 0 , 0 , 1 , 4 , 0 , 482 , 1 , 8 , 0 , 2 , 8 , 8 , 591 , 22
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 38 , 1 , 117 , 0 , 318 , 1 , 18 , 468 , 0 , 10 , 0 , 54 , 0 , 0 , 0 , 0 , 16 , 0 , 0 , 0 , 0 , 0 , 452 , 1 , 10 , 1 , 4 , 175 , 0 , 759 , 77
58 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 274 , 1 , 939 , 0 , 325 , 19 , 900 , 3986 , 0 , 9 , 0 , 58 , 0 , 0 , 0 , 0 , 317 , 0 , 8 , 2 , 9 , 0 , 4270 , 1 , 1 , 8 , 6 , 5 , 4 , 5263 , 712
7 , 53 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 515 , 1 , 608 , 0 , 84 , 0 , 63 , 2311 , 6 , 126 , 1 , 1385 , 0 , 0 , 7 , 0 , 137 , 0 , 29 , 12 , 32 , 4 , 3463 , 2 , 79 , 0 , 7 , 223 , 5 , 4553 , 663
1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 23 , 0 , 42 , 0 , 364 , 0 , 12 , 1194 , 0 , 16 , 0 , 18 , 0 , 0 , 0 , 0 , 381 , 1 , 13 , 0 , 0 , 0 , 1216 , 1 , 3 , 0 , 0 , 14 , 0 , 1261 , 195
1 , 0 , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 30 , 0 , 124 , 0 , 200 , 0 , 59 , 915 , 0 , 17 , 0 , 16 , 0 , 0 , 0 , 0 , 69 , 1 , 9 , 0 , 0 , 1 , 853 , 1 , 7 , 0 , 4 , 0 , 0 , 1026 , 200
2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 13 , 121 , 1 , 1172 , 0 , 127 , 0 , 113 , 643 , 1 , 48 , 0 , 506 , 0 , 0 , 1 , 0 , 5 , 1 , 5 , 81 , 113 , 0 , 280 , 1 , 41 , 0 , 62 , 55 , 70 , 1777 , 55
10 , 19 , 1 , 0 , 0 , 0 , 0 , 0 , 4 , 151 , 1 , 183 , 0 , 451 , 1 , 108 , 1612 , 3 , 170 , 0 , 152 , 0 , 0 , 21 , 0 , 41 , 1 , 32 , 3 , 16 , 1 , 987 , 1 , 113 , 0 , 5 , 192 , 6 , 2250 , 53
7 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 61 , 0 , 831 , 0 , 390 , 0 , 127 , 349 , 4 , 180 , 0 , 474 , 0 , 0 , 6 , 0 , 188 , 1 , 93 , 0 , 0 , 2 , 1692 , 1 , 75 , 0 , 47 , 17 , 0 , 1075 , 437
3 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 31 , 1 , 970 , 0 , 145 , 0 , 97 , 1840 , 4 , 68 , 0 , 523 , 0 , 0 , 4 , 0 , 115 , 1 , 8 , 10 , 0 , 0 , 1530 , 1 , 52 , 0 , 13 , 56 , 0 , 2570 , 158
9 , 4 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 108 , 0 , 1779 , 0 , 100 , 0 , 225 , 3006 , 0 , 146 , 0 , 128 , 0 , 0 , 8 , 0 , 237 , 1 , 81 , 0 , 9 , 1 , 1879 , 1 , 55 , 0 , 53 , 144 , 2 , 3675 , 431
1 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 113 , 1 , 81 , 0 , 88 , 22 , 25 , 942 , 1 , 55 , 0 , 326 , 0 , 0 , 1 , 0 , 87 , 1 , 19 , 0 , 50 , 0 , 2515 , 1 , 34 , 9 , 5 , 1138 , 15 , 2637 , 149
11 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 152 , 1 , 1551 , 1 , 248 , 0 , 89 , 1366 , 1 , 86 , 0 , 808 , 0 , 0 , 1 , 0 , 25 , 1 , 2 , 3 , 11 , 0 , 680 , 1 , 81 , 0 , 90 , 49 , 5 , 2573 , 78
4 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 18 , 0 , 157 , 0 , 144 , 1 , 42 , 480 , 0 , 8 , 0 , 78 , 0 , 0 , 0 , 0 , 64 , 1 , 0 , 0 , 0 , 1 , 557 , 1 , 7 , 1 , 1 , 92 , 0 , 712 , 92
1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 2037 , 0 , 355 , 3 , 32 , 681 , 1 , 18 , 0 , 50 , 0 , 0 , 1 , 0 , 84 , 1 , 10 , 0 , 0 , 0 , 278 , 1 , 6 , 0 , 20 , 16 , 0 , 806 , 125
11 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 39 , 0 , 156 , 0 , 93 , 0 , 211 , 555 , 0 , 9 , 0 , 57 , 0 , 0 , 0 , 0 , 64 , 1 , 4 , 0 , 0 , 0 , 632 , 1 , 5 , 0 , 11 , 21 , 0 , 894 , 238
15 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 25 , 0 , 406 , 0 , 178 , 0 , 42 , 153 , 0 , 0 , 0 , 34 , 0 , 0 , 0 , 0 , 25 , 1 , 0 , 0 , 0 , 0 , 484 , 1 , 0 , 0 , 0 , 23 , 0 , 277 , 136
6 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 311 , 0 , 2059 , 0 , 135 , 0 , 23 , 2021 , 0 , 0 , 0 , 246 , 0 , 0 , 0 , 0 , 3 , 1 , 0 , 0 , 9 , 0 , 532 , 1 , 0 , 0 , 5 , 22 , 0 , 2638 , 210
12 , 1 , 1 , 0 , 6 , 0 , 0 , 0 , 7 , 60 , 1 , 808 , 0 , 747 , 15 , 180 , 2681 , 2 , 142 , 0 , 249 , 0 , 0 , 3 , 0 , 485 , 1 , 64 , 208 , 38 , 3 , 2575 , 1 , 64 , 11 , 77 , 69 , 7 , 3591 , 425
3 , 0 , 1 , 0 , 9 , 0 , 0 , 0 , 0 , 23 , 0 , 332 , 0 , 146 , 0 , 10 , 1256 , 6 , 174 , 0 , 16 , 0 , 0 , 16 , 0 , 256 , 1 , 98 , 0 , 0 , 2 , 662 , 1 , 43 , 0 , 2 , 0 , 0 , 1307 , 255
40 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 30 , 1 , 321 , 0 , 366 , 3 , 198 , 913 , 0 , 15 , 0 , 32 , 0 , 0 , 0 , 0 , 133 , 1 , 8 , 61 , 1 , 0 , 937 , 1 , 7 , 0 , 14 , 16 , 0 , 1268 , 323
2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 12 , 1 , 144 , 0 , 763 , 27 , 85 , 692 , 0 , 1 , 0 , 19 , 0 , 0 , 0 , 0 , 193 , 1 , 0 , 7 , 2 , 0 , 795 , 2 , 1 , 8 , 1 , 182 , 0 , 1027 , 251
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 81 , 1 , 1647 , 0 , 131 , 0 , 210 , 2947 , 8 , 104 , 0 , 1713 , 0 , 0 , 2 , 0 , 143 , 1 , 10 , 5 , 11 , 5 , 1645 , 1 , 79 , 0 , 29 , 39 , 2 , 5037 , 246
