@relation Data/10_clean

@attribute votes numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute draft_edits numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute merge_votes numeric
@attribute pages_created numeric
@attribute isSuccessful numeric
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute delete_votes numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric


@data
1 , 0 , 0 , 3 , 1 , 379 , 0 , 1091 , 0 , 466 , 12232 , 0 , 0 , 659 , 0 , 0 , 868 , 0 , 0 , 1 , 1 , 0 , 0 , 170 , 125 , 0 , 14037
8 , 0 , 0 , 0 , 0 , 1851 , 0 , 346 , 0 , 72 , 671 , 0 , 0 , 424 , 0 , 0 , 48 , 0 , 0 , 1 , 0 , 0 , 0 , 24 , 65 , 0 , 3108
3 , 0 , 0 , 0 , 0 , 762 , 0 , 461 , 9 , 35 , 297 , 0 , 0 , 122 , 0 , 0 , 3 , 0 , 0 , 0 , 28 , 0 , 0 , 41 , 1572 , 4 , 2870
0 , 0 , 0 , 0 , 0 , 0 , 0 , 86 , 0 , 0 , 14 , 0 , 0 , 6 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 20
0 , 0 , 0 , 0 , 0 , 249 , 0 , 641 , 5 , 115 , 866 , 0 , 0 , 316 , 0 , 0 , 27 , 0 , 0 , 0 , 6 , 0 , 0 , 3 , 51 , 0 , 1611
0 , 0 , 0 , 0 , 0 , 22 , 0 , 22 , 0 , 7 , 30 , 0 , 0 , 18 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 162 , 0 , 239
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 20 , 0 , 299 , 2 , 28 , 467 , 0 , 0 , 28 , 1 , 0 , 5 , 0 , 0 , 3 , 3 , 0 , 0 , 3 , 30 , 0 , 585
0 , 0 , 0 , 0 , 0 , 1031 , 0 , 137 , 0 , 47 , 524 , 0 , 0 , 168 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 41 , 0 , 1813
1 , 0 , 0 , 0 , 0 , 202 , 0 , 620 , 0 , 29 , 107 , 0 , 0 , 142 , 2 , 0 , 25 , 0 , 0 , 12 , 5 , 0 , 0 , 33 , 91 , 6 , 629
12 , 0 , 0 , 0 , 1 , 615 , 0 , 543 , 2 , 400 , 1185 , 0 , 0 , 434 , 2 , 0 , 20 , 0 , 0 , 1 , 56 , 0 , 0 , 42 , 362 , 3 , 3103
0 , 0 , 0 , 0 , 0 , 15 , 0 , 23 , 0 , 3 , 46 , 0 , 0 , 37 , 0 , 0 , 16 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 16 , 0 , 117
1 , 0 , 0 , 0 , 0 , 87 , 0 , 33 , 0 , 11 , 77 , 0 , 0 , 231 , 0 , 0 , 13 , 0 , 0 , 0 , 1 , 0 , 0 , 17 , 16 , 0 , 440
0 , 0 , 0 , 0 , 0 , 251 , 0 , 607 , 13 , 34 , 367 , 0 , 0 , 1309 , 0 , 0 , 17 , 0 , 0 , 1 , 25 , 0 , 0 , 320 , 523 , 13 , 2856
0 , 0 , 0 , 0 , 0 , 112 , 0 , 577 , 0 , 190 , 349 , 0 , 0 , 105 , 0 , 0 , 8 , 0 , 0 , 0 , 9 , 0 , 0 , 28 , 42 , 3 , 838
0 , 0 , 0 , 0 , 0 , 13 , 0 , 472 , 0 , 60 , 135 , 0 , 0 , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 14 , 0 , 229
2 , 0 , 0 , 0 , 0 , 378 , 0 , 608 , 45 , 1325 , 3011 , 0 , 0 , 427 , 0 , 0 , 83 , 0 , 0 , 56 , 292 , 0 , 0 , 277 , 576 , 184 , 6571
0 , 0 , 0 , 0 , 0 , 1976 , 0 , 223 , 64 , 1 , 76 , 0 , 0 , 478 , 0 , 0 , 16 , 0 , 0 , 1 , 0 , 0 , 0 , 2 , 30 , 0 , 2628
0 , 0 , 0 , 0 , 0 , 194 , 0 , 693 , 1 , 23 , 313 , 0 , 0 , 19 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 27 , 15 , 0 , 593
0 , 0 , 0 , 0 , 0 , 3 , 0 , 432 , 0 , 2 , 24 , 0 , 0 , 4 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 34
0 , 0 , 0 , 0 , 0 , 16 , 0 , 162 , 0 , 71 , 101 , 0 , 0 , 39 , 0 , 0 , 20 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 28 , 0 , 259
0 , 0 , 0 , 0 , 0 , 500 , 0 , 74 , 3 , 53 , 463 , 0 , 0 , 96 , 0 , 0 , 9 , 0 , 0 , 0 , 16 , 0 , 0 , 2 , 96 , 1 , 1230
0 , 0 , 0 , 0 , 0 , 0 , 0 , 747 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
7 , 0 , 0 , 0 , 6 , 1762 , 0 , 553 , 9 , 289 , 3077 , 0 , 0 , 3328 , 1 , 0 , 29 , 0 , 0 , 15 , 663 , 0 , 0 , 277 , 699 , 92 , 10218
0 , 0 , 0 , 0 , 0 , 359 , 0 , 65 , 0 , 40 , 295 , 0 , 0 , 163 , 0 , 0 , 3 , 0 , 0 , 0 , 2 , 0 , 0 , 6 , 133 , 0 , 998
0 , 0 , 0 , 0 , 0 , 10 , 0 , 339 , 0 , 22 , 77 , 0 , 0 , 13 , 0 , 0 , 7 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 6 , 0 , 129
0 , 0 , 0 , 0 , 0 , 43 , 0 , 2 , 0 , 10 , 31 , 0 , 0 , 64 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 15 , 0 , 0 , 164
0 , 0 , 0 , 0 , 0 , 15 , 0 , 601 , 0 , 31 , 250 , 0 , 0 , 25 , 0 , 0 , 48 , 0 , 0 , 0 , 4 , 0 , 0 , 8 , 11 , 0 , 344
27 , 0 , 0 , 7 , 37 , 12698 , 0 , 928 , 176 , 6320 , 40601 , 0 , 0 , 5000 , 12 , 0 , 678 , 0 , 0 , 685 , 917 , 0 , 0 , 2013 , 692 , 261 , 69419
0 , 0 , 0 , 0 , 0 , 62 , 0 , 59 , 0 , 12 , 32 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 3 , 132 , 0 , 252
0 , 0 , 0 , 0 , 0 , 6 , 0 , 15 , 0 , 0 , 36 , 0 , 0 , 18 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 69
0 , 0 , 0 , 1 , 0 , 2951 , 0 , 259 , 4 , 130 , 3060 , 0 , 0 , 703 , 3 , 0 , 8 , 0 , 0 , 1 , 202 , 0 , 0 , 84 , 253 , 30 , 7422
0 , 0 , 0 , 0 , 0 , 2 , 0 , 3 , 0 , 0 , 8 , 0 , 0 , 11 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 21
0 , 0 , 0 , 0 , 0 , 72 , 0 , 26 , 2 , 7 , 19 , 0 , 0 , 25 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 128
0 , 0 , 0 , 0 , 1 , 1085 , 0 , 168 , 9 , 49 , 658 , 0 , 0 , 580 , 0 , 0 , 18 , 0 , 0 , 0 , 60 , 0 , 0 , 41 , 148 , 3 , 2634
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 1 , 384 , 0 , 840 , 1 , 114 , 797 , 0 , 0 , 58 , 1 , 0 , 24 , 0 , 0 , 3 , 2 , 0 , 0 , 2 , 4 , 0 , 1367
0 , 0 , 0 , 0 , 0 , 25 , 0 , 603 , 1 , 13 , 132 , 0 , 0 , 24 , 1 , 0 , 1 , 0 , 0 , 2 , 2 , 0 , 0 , 4 , 64 , 4 , 272
0 , 0 , 0 , 0 , 39 , 388 , 0 , 635 , 24 , 1340 , 4328 , 0 , 0 , 1636 , 20 , 0 , 173 , 0 , 0 , 16 , 72 , 0 , 0 , 234 , 90 , 26 , 8213
0 , 0 , 0 , 0 , 0 , 104 , 0 , 41 , 0 , 0 , 25 , 0 , 0 , 23 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 220 , 0 , 374
0 , 0 , 0 , 0 , 0 , 120 , 0 , 54 , 0 , 8 , 37 , 0 , 0 , 15 , 0 , 0 , 6 , 0 , 0 , 0 , 2 , 0 , 0 , 1 , 85 , 0 , 268
0 , 0 , 0 , 0 , 0 , 9 , 0 , 42 , 0 , 5 , 11 , 0 , 0 , 11 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 37
0 , 0 , 0 , 0 , 0 , 262 , 0 , 263 , 2 , 20 , 270 , 0 , 0 , 63 , 1 , 0 , 26 , 0 , 0 , 1 , 0 , 0 , 0 , 2 , 68 , 0 , 689
2 , 0 , 0 , 0 , 0 , 188 , 0 , 387 , 0 , 162 , 539 , 0 , 0 , 86 , 0 , 0 , 87 , 0 , 0 , 1 , 117 , 0 , 0 , 195 , 30 , 10 , 1328
0 , 0 , 0 , 0 , 1 , 24 , 0 , 65 , 0 , 4 , 130 , 0 , 0 , 22 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 17 , 0 , 198
51 , 0 , 0 , 0 , 0 , 105 , 0 , 529 , 0 , 115 , 406 , 0 , 0 , 218 , 0 , 0 , 25 , 0 , 0 , 0 , 0 , 0 , 0 , 13 , 0 , 0 , 857
0 , 0 , 0 , 0 , 0 , 90 , 0 , 348 , 2 , 90 , 501 , 0 , 0 , 38 , 0 , 0 , 28 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 11 , 0 , 736
0 , 0 , 0 , 0 , 0 , 440 , 0 , 241 , 0 , 42 , 778 , 0 , 0 , 291 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 99 , 0 , 1650
1 , 0 , 0 , 0 , 13 , 1109 , 0 , 276 , 7 , 2088 , 4460 , 0 , 0 , 1235 , 9 , 0 , 692 , 0 , 0 , 53 , 79 , 0 , 0 , 388 , 956 , 143 , 10540
0 , 0 , 0 , 0 , 0 , 183 , 0 , 316 , 0 , 68 , 447 , 0 , 0 , 180 , 1 , 0 , 130 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 83 , 1 , 971
1 , 0 , 0 , 0 , 0 , 146 , 0 , 836 , 1 , 335 , 537 , 0 , 0 , 79 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 32 , 23 , 0 , 1153
0 , 0 , 0 , 0 , 0 , 42 , 0 , 1324 , 1 , 64 , 1485 , 0 , 0 , 34 , 1 , 0 , 17 , 0 , 0 , 0 , 1 , 0 , 0 , 3 , 9 , 3 , 1643
0 , 0 , 0 , 0 , 0 , 0 , 0 , 1409 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
31 , 0 , 0 , 0 , 0 , 1695 , 0 , 108 , 0 , 68 , 1116 , 0 , 0 , 947 , 1 , 0 , 23 , 0 , 0 , 4 , 34 , 0 , 0 , 27 , 438 , 1 , 4331
0 , 0 , 0 , 0 , 4 , 303 , 0 , 354 , 5 , 117 , 1562 , 0 , 0 , 47 , 0 , 0 , 151 , 0 , 0 , 5 , 13 , 0 , 0 , 12 , 49 , 1 , 2118
0 , 0 , 0 , 0 , 0 , 7 , 0 , 1019 , 0 , 15 , 92 , 0 , 0 , 18 , 1 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 33 , 0 , 166
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 2 , 100 , 0 , 174 , 16 , 1099 , 1344 , 0 , 0 , 126 , 0 , 0 , 43 , 0 , 0 , 5 , 14 , 0 , 0 , 9 , 93 , 2 , 2810
0 , 0 , 0 , 0 , 0 , 434 , 0 , 372 , 0 , 48 , 1147 , 0 , 0 , 319 , 0 , 0 , 8 , 0 , 0 , 0 , 34 , 0 , 0 , 8 , 77 , 0 , 2067
10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
5 , 0 , 0 , 0 , 0 , 87 , 0 , 104 , 0 , 272 , 3013 , 0 , 0 , 256 , 0 , 0 , 625 , 0 , 0 , 0 , 7 , 0 , 0 , 43 , 10 , 0 , 3688
16 , 0 , 0 , 0 , 0 , 465 , 0 , 160 , 10 , 1312 , 328 , 0 , 0 , 613 , 1 , 0 , 91 , 0 , 0 , 6 , 18 , 0 , 0 , 208 , 53 , 92 , 3106
0 , 0 , 0 , 0 , 0 , 94 , 0 , 530 , 8 , 268 , 1693 , 0 , 0 , 323 , 7 , 0 , 55 , 0 , 0 , 11 , 66 , 0 , 0 , 43 , 9 , 23 , 2545
0 , 0 , 0 , 0 , 0 , 54 , 0 , 259 , 9 , 11 , 371 , 0 , 0 , 66 , 0 , 0 , 20 , 0 , 0 , 0 , 1 , 0 , 0 , 3 , 15 , 0 , 530
0 , 0 , 0 , 0 , 0 , 3 , 0 , 441 , 0 , 4 , 20 , 0 , 0 , 22 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 62 , 0 , 111
1 , 0 , 0 , 0 , 0 , 1264 , 0 , 594 , 2 , 410 , 4277 , 0 , 0 , 1062 , 0 , 0 , 510 , 0 , 0 , 0 , 28 , 0 , 0 , 26 , 58 , 0 , 7127
0 , 0 , 0 , 0 , 0 , 165 , 0 , 402 , 0 , 374 , 788 , 0 , 0 , 302 , 0 , 0 , 33 , 0 , 0 , 0 , 22 , 0 , 0 , 76 , 2 , 0 , 1729
20 , 0 , 0 , 0 , 0 , 910 , 0 , 138 , 5 , 38 , 640 , 0 , 0 , 250 , 0 , 0 , 43 , 0 , 0 , 1 , 13 , 0 , 0 , 12 , 34 , 0 , 1903
2 , 0 , 0 , 0 , 0 , 446 , 0 , 800 , 13 , 203 , 2675 , 0 , 0 , 249 , 0 , 0 , 64 , 0 , 0 , 5 , 10 , 0 , 0 , 73 , 268 , 1 , 3943
0 , 0 , 0 , 0 , 0 , 85 , 0 , 19 , 1 , 51 , 79 , 0 , 0 , 17 , 1 , 0 , 840 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 94 , 0 , 328
0 , 0 , 0 , 0 , 0 , 213 , 0 , 97 , 5 , 84 , 367 , 0 , 0 , 82 , 0 , 0 , 2 , 0 , 0 , 8 , 25 , 0 , 0 , 2 , 219 , 5 , 1010
3 , 0 , 0 , 0 , 0 , 91 , 0 , 376 , 2 , 44 , 2069 , 0 , 0 , 96 , 0 , 0 , 508 , 0 , 0 , 9 , 43 , 0 , 0 , 8 , 99 , 1 , 2462
0 , 0 , 0 , 0 , 0 , 11 , 0 , 1 , 0 , 0 , 13 , 0 , 0 , 16 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 27 , 0 , 67
0 , 0 , 0 , 0 , 0 , 652 , 0 , 453 , 0 , 55 , 674 , 0 , 0 , 156 , 0 , 0 , 5 , 0 , 0 , 0 , 1 , 0 , 0 , 14 , 58 , 0 , 1610
3 , 0 , 0 , 0 , 0 , 726 , 0 , 366 , 0 , 49 , 396 , 0 , 0 , 143 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 7 , 166 , 0 , 1489
5 , 0 , 0 , 0 , 0 , 0 , 0 , 116 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 954 , 0 , 345 , 1 , 32 , 1374 , 0 , 0 , 192 , 0 , 0 , 13 , 0 , 0 , 9 , 4 , 0 , 0 , 4 , 510 , 2 , 3082
7 , 0 , 0 , 0 , 0 , 170 , 0 , 681 , 0 , 158 , 1234 , 0 , 0 , 259 , 0 , 0 , 59 , 0 , 0 , 5 , 29 , 0 , 0 , 29 , 115 , 8 , 2007
0 , 0 , 0 , 0 , 0 , 0 , 0 , 47 , 0 , 0 , 3 , 0 , 0 , 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 9
3 , 0 , 0 , 0 , 0 , 18 , 0 , 304 , 0 , 11 , 17 , 0 , 0 , 37 , 0 , 0 , 4 , 0 , 0 , 0 , 1 , 0 , 0 , 6 , 30 , 0 , 120
0 , 0 , 0 , 0 , 0 , 190 , 0 , 617 , 1 , 4 , 81 , 0 , 0 , 15 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 166 , 0 , 457
0 , 0 , 0 , 0 , 0 , 44 , 0 , 261 , 30 , 53 , 963 , 0 , 0 , 32 , 0 , 0 , 130 , 0 , 0 , 2 , 25 , 0 , 0 , 1 , 78 , 0 , 1228
1 , 0 , 0 , 0 , 0 , 376 , 0 , 732 , 6 , 237 , 527 , 0 , 0 , 244 , 0 , 0 , 55 , 0 , 0 , 5 , 7 , 0 , 0 , 76 , 75 , 1 , 1554
0 , 0 , 0 , 0 , 0 , 22 , 0 , 359 , 0 , 12 , 760 , 0 , 0 , 12 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 17 , 0 , 824
0 , 0 , 0 , 0 , 13 , 1347 , 0 , 172 , 0 , 903 , 1948 , 0 , 0 , 154 , 0 , 0 , 3 , 0 , 0 , 31 , 4 , 0 , 0 , 81 , 404 , 1 , 4886
0 , 0 , 0 , 0 , 0 , 0 , 0 , 459 , 4 , 16 , 211 , 0 , 0 , 18 , 0 , 0 , 4 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 251
0 , 0 , 0 , 0 , 0 , 32 , 0 , 1141 , 7 , 48 , 1324 , 0 , 0 , 102 , 0 , 0 , 227 , 0 , 0 , 2 , 20 , 0 , 0 , 0 , 13 , 0 , 1548
1 , 0 , 0 , 0 , 0 , 0 , 0 , 26 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 47 , 0 , 538 , 0 , 111 , 570 , 0 , 0 , 725 , 1 , 0 , 48 , 0 , 0 , 3 , 15 , 0 , 0 , 24 , 25 , 0 , 1521
0 , 0 , 0 , 0 , 1 , 298 , 0 , 512 , 31 , 656 , 11637 , 0 , 0 , 5158 , 0 , 0 , 169 , 0 , 0 , 42 , 221 , 0 , 0 , 85 , 230 , 26 , 18385
271 , 0 , 0 , 0 , 0 , 4888 , 0 , 514 , 10 , 865 , 7657 , 0 , 0 , 4847 , 0 , 0 , 46 , 0 , 0 , 3 , 254 , 0 , 0 , 529 , 403 , 117 , 19573
0 , 0 , 0 , 0 , 0 , 17 , 0 , 624 , 28 , 9 , 982 , 0 , 0 , 9 , 0 , 0 , 52 , 0 , 0 , 0 , 13 , 0 , 0 , 1 , 24 , 0 , 1083
0 , 0 , 0 , 0 , 0 , 5 , 0 , 1133 , 0 , 1 , 285 , 0 , 0 , 9 , 0 , 0 , 18 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 306
0 , 0 , 0 , 0 , 1 , 271 , 0 , 918 , 0 , 746 , 3947 , 0 , 0 , 594 , 1 , 0 , 398 , 0 , 0 , 8 , 132 , 0 , 0 , 267 , 250 , 126 , 6343
0 , 0 , 0 , 0 , 0 , 23 , 0 , 945 , 13 , 4 , 93 , 0 , 0 , 17 , 0 , 0 , 36 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 62 , 0 , 213
0 , 0 , 0 , 0 , 0 , 30 , 0 , 193 , 0 , 41 , 233 , 0 , 0 , 17 , 0 , 0 , 50 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 5 , 0 , 327
0 , 0 , 0 , 0 , 1 , 21 , 0 , 1 , 0 , 15 , 17 , 0 , 0 , 36 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 91
2 , 0 , 0 , 0 , 0 , 30 , 0 , 15 , 0 , 90 , 134 , 0 , 0 , 74 , 0 , 0 , 0 , 0 , 0 , 1 , 7 , 0 , 0 , 5 , 123 , 0 , 464
0 , 0 , 0 , 0 , 1 , 41 , 0 , 881 , 6 , 33 , 512 , 0 , 0 , 73 , 1 , 0 , 55 , 0 , 0 , 0 , 26 , 0 , 0 , 11 , 33 , 8 , 745
0 , 0 , 0 , 0 , 1 , 57 , 0 , 394 , 0 , 7 , 121 , 0 , 0 , 10 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 199
15 , 0 , 0 , 0 , 0 , 1806 , 0 , 202 , 8 , 308 , 3536 , 0 , 0 , 2242 , 1 , 0 , 397 , 0 , 0 , 54 , 379 , 0 , 0 , 148 , 211 , 74 , 8767
1 , 0 , 0 , 0 , 0 , 69 , 0 , 751 , 13 , 100 , 1120 , 0 , 0 , 173 , 0 , 0 , 105 , 0 , 0 , 0 , 58 , 0 , 0 , 7 , 115 , 1 , 1656
0 , 0 , 0 , 0 , 0 , 1 , 0 , 197 , 0 , 3 , 21 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 16 , 0 , 48
3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 1563 , 0 , 622 , 9 , 653 , 3607 , 0 , 0 , 441 , 0 , 0 , 18 , 0 , 0 , 1 , 1 , 0 , 0 , 16 , 131 , 0 , 6422
1 , 0 , 0 , 0 , 0 , 522 , 0 , 625 , 15 , 1362 , 11496 , 0 , 0 , 146 , 0 , 0 , 193 , 0 , 0 , 7 , 223 , 0 , 0 , 115 , 86 , 7 , 13979
0 , 0 , 0 , 0 , 2 , 121 , 0 , 567 , 0 , 99 , 6599 , 0 , 0 , 43 , 0 , 0 , 341 , 0 , 0 , 51 , 197 , 0 , 0 , 1 , 778 , 2 , 7893
0 , 0 , 0 , 0 , 0 , 63 , 0 , 183 , 1 , 23 , 24 , 0 , 0 , 23 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 4 , 3 , 0 , 142
0 , 0 , 0 , 0 , 0 , 66 , 0 , 11 , 0 , 11 , 15 , 0 , 0 , 29 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 18 , 0 , 139
0 , 0 , 0 , 0 , 0 , 262 , 0 , 387 , 4 , 124 , 316 , 0 , 0 , 182 , 0 , 0 , 13 , 0 , 0 , 1 , 1 , 0 , 0 , 13 , 14 , 0 , 917
0 , 0 , 0 , 0 , 0 , 553 , 0 , 394 , 1 , 13 , 571 , 0 , 0 , 81 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 32 , 0 , 1253
0 , 0 , 0 , 0 , 0 , 1201 , 0 , 304 , 20 , 80 , 1897 , 0 , 0 , 468 , 0 , 0 , 4 , 0 , 0 , 5 , 43 , 0 , 0 , 47 , 336 , 4 , 4101
84 , 0 , 0 , 0 , 1 , 6341 , 0 , 296 , 112 , 2020 , 5491 , 0 , 0 , 2680 , 1 , 0 , 58 , 0 , 0 , 9 , 249 , 0 , 0 , 156 , 765 , 45 , 17870
0 , 0 , 0 , 1 , 0 , 90 , 0 , 48 , 0 , 34 , 143 , 0 , 0 , 9 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 9 , 0 , 295
0 , 0 , 0 , 0 , 0 , 153 , 0 , 546 , 0 , 55 , 154 , 0 , 0 , 100 , 0 , 0 , 1 , 0 , 0 , 0 , 4 , 0 , 0 , 32 , 20 , 0 , 518
0 , 0 , 0 , 0 , 0 , 21 , 0 , 629 , 0 , 53 , 533 , 0 , 0 , 58 , 0 , 0 , 154 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 666
0 , 0 , 0 , 0 , 0 , 78 , 0 , 221 , 0 , 59 , 266 , 0 , 0 , 20 , 0 , 0 , 9 , 0 , 0 , 0 , 4 , 0 , 0 , 3 , 173 , 0 , 603
28 , 0 , 0 , 0 , 0 , 1469 , 0 , 195 , 1 , 31 , 1770 , 0 , 0 , 251 , 0 , 0 , 6 , 0 , 0 , 2 , 11 , 0 , 0 , 7 , 240 , 1 , 3783
0 , 0 , 0 , 0 , 0 , 17 , 0 , 435 , 6 , 15 , 192 , 0 , 0 , 35 , 0 , 0 , 8 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 35 , 0 , 305
0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 2 , 0 , 217 , 0 , 0 , 10 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 26
0 , 0 , 0 , 0 , 0 , 0 , 0 , 134 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
34 , 0 , 0 , 0 , 0 , 343 , 0 , 78 , 5 , 36 , 801 , 0 , 0 , 288 , 0 , 0 , 50 , 0 , 0 , 0 , 1 , 0 , 0 , 9 , 83 , 0 , 1566
0 , 0 , 0 , 1 , 0 , 910 , 0 , 343 , 3 , 41 , 1992 , 0 , 0 , 129 , 0 , 0 , 2 , 0 , 0 , 3 , 1 , 0 , 0 , 3 , 28 , 0 , 3111
0 , 0 , 0 , 0 , 0 , 0 , 0 , 336 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5
0 , 0 , 0 , 0 , 0 , 268 , 0 , 294 , 7 , 25 , 416 , 0 , 0 , 55 , 0 , 0 , 27 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 18 , 0 , 791
